,Datetime (UTC),Open,High,Low,Close,Volume,MA20,RSI,MA40,Price_above_MA20,Price_above_MA40,MA20_above_MA40
0,2024-12-22 17:15:00,0.00044146898097544555,0.00044146898097544555,0.00044146898097544555,0.00044146898097544555,0.0,,,,False,False,False
1,2024-12-22 17:30:00,0.00044146898097544555,0.00044146898097544555,0.00044146898097544555,0.00044146898097544555,0.0,,,,False,False,False
2,2024-12-22 17:45:00,0.00044146898097544555,0.00044146898097544555,0.00041330632114546255,0.0004300566442055214,5945669.392886066,,,,False,False,False
3,2024-12-22 18:00:00,0.0004300566442055214,0.0004325625208580284,0.0004300566442055214,0.0004325625208580284,17271.056603854,,,,False,False,False
4,2024-12-22 18:15:00,0.0004325625208580284,0.0004342112579924365,0.0004288068758568181,0.0004342112579924365,399100.78481688903,,,,False,False,False
5,2024-12-22 18:30:00,0.0004342112579924365,0.0004342112579924365,0.0004342112579924365,0.0004342112579924365,0.0,,,,False,False,False
6,2024-12-22 18:45:00,0.0004342112579924365,0.0004342112579924365,0.0004342112579924365,0.0004342112579924365,0.0,,,,False,False,False
7,2024-12-22 19:00:00,0.0004342112579924365,0.00044719556226765236,0.0004342112579924365,0.0004449525397675174,2437291.451259716,,,,False,False,False
8,2024-12-22 19:15:00,0.0004449525397675174,0.00045109324960403006,0.0004449525397675174,0.00045109324960403006,44101.726814955,,,,False,False,False
9,2024-12-22 19:30:00,0.00045109324960403006,0.00045109324960403006,0.00040810378671342053,0.0004095733338839164,4577716.794792277,,,,False,False,False
10,2024-12-22 19:45:00,0.0004095733338839164,0.0004456815788503799,0.0004095733338839164,0.0004401674757119296,4846408.271684547,,,,False,False,False
11,2024-12-22 20:00:00,0.0004401674757119296,0.0004401674757119296,0.00040907604647119313,0.0004108487947465925,4469680.738694915,,,,False,False,False
12,2024-12-22 20:15:00,0.0004108487947465925,0.0004108487947465925,0.0004048403157608005,0.0004048403157608005,113494.84406795399,,,,False,False,False
13,2024-12-22 20:30:00,0.0004048403157608005,0.000413799169722096,0.0004048403157608005,0.000413799169722096,37652.099171894,,,,False,False,False
14,2024-12-22 20:45:00,0.000413799169722096,0.000413799169722096,0.000413799169722096,0.000413799169722096,0.0,,40.70540993898745,,False,False,False
15,2024-12-22 21:00:00,0.000413799169722096,0.000413799169722096,0.00040869327293148114,0.00040869327293148114,146713.14447765797,,39.25527383476994,,False,False,False
16,2024-12-22 21:15:00,0.00040869327293148114,0.00041735034641637284,0.00040869327293148114,0.00041735034641637284,329351.914869451,,42.96532067061379,,False,False,False
17,2024-12-22 21:30:00,0.00041735034641637284,0.00041735034641637284,0.00040949082321575607,0.0004147434266810485,354166.621803077,,42.13084774470558,,False,False,False
18,2024-12-22 21:45:00,0.0004147434266810485,0.00041864721027784073,0.0004080655311957849,0.000413567719586887,922321.506438663,,41.73714082294271,,False,False,False
19,2024-12-22 22:00:00,0.000413567719586887,0.000413567719586887,0.000413567719586887,0.000413567719586887,0.0,0.00042525937175567024,41.73714082294272,,False,False,False
20,2024-12-22 22:15:00,0.000413567719586887,0.000413567719586887,0.00041073689119622443,0.00041073689119622443,143213.0,0.00042372276726670917,40.67570983289061,,False,False,False
21,2024-12-22 22:30:00,0.00041073689119622443,0.00041073689119622443,0.00041073689119622443,0.00041073689119622443,0.0,0.00042218616277774816,40.67570983289062,,False,False,False
22,2024-12-22 22:45:00,0.00041073689119622443,0.00042053679521598367,0.00041073689119622443,0.00042053679521598367,2377.541553001,0.00042171017032827123,46.17183127319275,,False,False,False
23,2024-12-22 23:00:00,0.00042053679521598367,0.0004365437999127594,0.00042053679521598367,0.0004365437999127594,1888738.274385069,0.0004219092342810078,53.714748338166174,,True,False,False
24,2024-12-22 23:15:00,0.0004365437999127594,0.0004365437999127594,0.0004287061861653953,0.0004287061861653953,7761.161174062,0.0004216339806896557,50.01883509252693,,True,False,False
25,2024-12-22 23:30:00,0.0004287061861653953,0.00044372472967610756,0.0004287061861653953,0.00044248235422565414,1970595.2603057579,0.0004220475355013166,55.778426482001066,,True,False,False
26,2024-12-22 23:45:00,0.00044248235422565414,0.00045058299602297605,0.00044248235422565414,0.0004451025592406762,467299.9469112749,0.0004225921005637285,56.79814250720119,,True,False,False
27,2024-12-23 00:00:00,0.0004451025592406762,0.0004451025592406762,0.0004411096480391621,0.0004411096480391621,95778.673980957,0.00042239995597731083,54.72711131632021,,True,False,False
28,2024-12-23 00:15:00,0.0004411096480391621,0.0004411129863626326,0.0004411096480391621,0.0004411129863626326,24869.489947733,0.0004219009428152409,54.72859759381573,,True,False,False
29,2024-12-23 00:30:00,0.0004411129863626326,0.0004463336897033633,0.0004272472762606698,0.00042816084940834614,1899939.7544939218,0.0004228303185914624,48.1270115729439,,True,False,False
30,2024-12-23 00:45:00,0.00042816084940834614,0.00042816084940834614,0.00042816084940834614,0.00042816084940834614,0.0,0.0004222299872762832,48.1270115729439,,True,False,False
31,2024-12-23 01:00:00,0.00042816084940834614,0.00043366103683583474,0.00042816084940834614,0.00043366103683583474,20703.228509513,0.0004233705993807453,51.03583745522226,,True,False,False
32,2024-12-23 01:15:00,0.00043366103683583474,0.00043366103683583474,0.00043366103683583474,0.00043366103683583474,0.0,0.000424811635434497,51.035837455222264,,True,False,False
33,2024-12-23 01:30:00,0.00043366103683583474,0.00043366103683583474,0.00043050861925077416,0.00043050861925077416,10930.570115489001,0.00042564710791093087,49.201861609485945,,True,False,False
34,2024-12-23 01:45:00,0.00043050861925077416,0.00043050861925077416,0.00043050861925077416,0.00043050861925077416,0.0,0.0004264825803873648,49.20186160948593,,True,False,False
35,2024-12-23 02:00:00,0.00043050861925077416,0.00043050861925077416,0.0004184788789843716,0.0004184788789843716,82803.737324904,0.00042697186069000934,42.45061156519226,,False,False,False
36,2024-12-23 02:15:00,0.0004184788789843716,0.0004184788789843716,0.0004184788789843716,0.0004184788789843716,0.0,0.0004270282873184092,42.45061156519227,,False,False,False
37,2024-12-23 02:30:00,0.0004184788789843716,0.0004184788789843716,0.0004184788789843716,0.0004184788789843716,0.0,0.00042721505993357535,42.450611565192276,,False,False,False
38,2024-12-23 02:45:00,0.0004184788789843716,0.0004237467888288132,0.0004184788789843716,0.0004237467888288132,184150.22670312002,0.0004277240133956717,46.4680725859912,,False,False,False
39,2024-12-23 03:00:00,0.0004237467888288132,0.0004237467888288132,0.0004237467888288132,0.0004237467888288132,0.0,0.00042823296685776807,46.4680725859912,0.0004267461693067191,False,False,True
40,2024-12-23 03:15:00,0.0004237467888288132,0.00043492962821322224,0.0004237467888288132,0.00043492962821322224,30892.414118402998,0.0004294426037086179,54.31913451017857,0.0004265826854876635,True,True,True
41,2024-12-23 03:30:00,0.00043492962821322224,0.00043603594033204436,0.00043492962821322224,0.00043603594033204436,10580.974575015,0.00043070755616540893,55.02192623732343,0.0004264468594715784,True,True,True
