,Datetime (UTC),Open,High,Low,Close,Volume,MA20,RSI,MA40,Price_above_MA20,Price_above_MA40,MA20_above_MA40
0,2024-12-22 17:15:00,0.2671355934817801,0.2671355934817801,0.2627375174862624,0.26444677981393905,74610.56308699999,,,,False,False,False
1,2024-12-22 17:30:00,0.26444677981393905,0.2654999318332267,0.26310557008063784,0.26501677676630736,93199.07567699999,,,,False,False,False
2,2024-12-22 17:45:00,0.26501677676630736,0.2660370684997284,0.26325015048272576,0.2647437393502004,58350.494109999985,,,,False,False,False
3,2024-12-22 18:00:00,0.2647437393502004,0.26820002055895925,0.2638310836199368,0.2644418151539755,75302.28204400002,,,,False,False,False
4,2024-12-22 18:15:00,0.2644418151539755,0.2680277204100291,0.2644418151539755,0.266438394688254,56883.950527999994,,,,False,False,False
5,2024-12-22 18:30:00,0.266438394688254,0.2695783005800714,0.266438394688254,0.26798856492689094,95029.90535699998,,,,False,False,False
6,2024-12-22 18:45:00,0.26798856492689094,0.26798856492689094,0.2639587244676228,0.26605314374225836,40882.373371,,,,False,False,False
7,2024-12-22 19:00:00,0.26605314374225836,0.26706140002703693,0.2621596996351057,0.2631888874964722,95926.23004299997,,,,False,False,False
8,2024-12-22 19:15:00,0.2631888874964722,0.2631888874964722,0.2611930769762085,0.26124684986016755,33802.42322500001,,,,False,False,False
9,2024-12-22 19:30:00,0.26124684986016755,0.26267509946449497,0.259451946603134,0.259451946603134,10002.739468,,,,False,False,False
10,2024-12-22 19:45:00,0.259451946603134,0.26143260442511607,0.25797388489849815,0.2594818226943858,29722.174149999988,,,,False,False,False
11,2024-12-22 20:00:00,0.2594818226943858,0.2594818226943858,0.2548655242622688,0.25694852229827875,99140.62443900005,,,,False,False,False
12,2024-12-22 20:15:00,0.25694852229827875,0.25951580769800003,0.2548751659630608,0.25949004103981815,47550.44925400003,,,,False,False,False
13,2024-12-22 20:30:00,0.25949004103981815,0.26170242232110086,0.25810328638797053,0.25958588694605417,74479.23470199996,,,,False,False,False
14,2024-12-22 20:45:00,0.25958588694605417,0.26126009378179255,0.2592491729572604,0.2607189834866341,71961.95710099995,,40.47182516267655,,False,False,False
15,2024-12-22 21:00:00,0.2607189834866341,0.2617699941775646,0.25785601424114074,0.2605213966723233,72765.27242799998,,40.036328904262206,,False,False,False
