,Datetime (UTC),Open,High,Low,Close,Volume,MA20,RSI,MA40,Price_above_MA20,Price_above_MA40,MA20_above_MA40
0,2024-12-22 17:15:00,0.6442605852544798,0.6588137523156113,0.6399326765749868,0.6403949386930246,103255.61380114294,,,,False,False,False
1,2024-12-22 17:30:00,0.6403949386930246,0.6546296343338598,0.639626146992716,0.6500066725305996,388826.673986295,,,,False,False,False
2,2024-12-22 17:45:00,0.6500066725305996,0.6545647144816988,0.6450209922138836,0.6510164614058706,81474.86911758907,,,,False,False,False
3,2024-12-22 18:00:00,0.6510164614058706,0.6555729477441797,0.6424017748237157,0.6459135715303357,79537.87900372109,,,,False,False,False
4,2024-12-22 18:15:00,0.6459135715303357,0.6519685139468707,0.639561541700062,0.6513287404920077,131601.17876702713,,,,False,False,False
5,2024-12-22 18:30:00,0.6513287404920077,0.6548516310115992,0.6324176150528322,0.650583321033579,137202.01577676294,,,,False,False,False
6,2024-12-22 18:45:00,0.650583321033579,0.6524061152182816,0.6280143034935857,0.6464752893396374,63783.76283394201,,,,False,False,False
7,2024-12-22 19:00:00,0.6464752893396374,0.654229221473331,0.6290014228196362,0.6371411634161279,184158.160763831,,,,False,False,False
8,2024-12-22 19:15:00,0.6371411634161279,0.6482533269588368,0.6247205802970138,0.6279736108916454,188062.46674314392,,,,False,False,False
9,2024-12-22 19:30:00,0.6279736108916454,0.6483470613375003,0.6177146606777307,0.6228394082911869,159565.04194437608,,,,False,False,False
10,2024-12-22 19:45:00,0.6228394082911869,0.6249500062169534,0.6046660061451126,0.6134382769157677,943863.8577072794,,,,False,False,False
11,2024-12-22 20:00:00,0.6134382769157677,0.6180150129243897,0.6027241757912577,0.6123726305148205,130164.58915951411,,,,False,False,False
12,2024-12-22 20:15:00,0.6123726305148205,0.6332371843969022,0.6027978556926451,0.6159178415462939,74906.02265713,,,,False,False,False
13,2024-12-22 20:30:00,0.6159178415462939,0.6234104237337768,0.6111076543941633,0.6234104237337768,45008.43174474699,,,,False,False,False
14,2024-12-22 20:45:00,0.6234104237337768,0.6268278215124409,0.611083630334338,0.6247164389191765,490463.04090771585,,39.17821092866938,,False,False,False
15,2024-12-22 21:00:00,0.6247164389191765,0.6335072412442649,0.6136769082394097,0.6265132731953195,258282.94104534303,,40.76065195380899,,False,False,False
16,2024-12-22 21:15:00,0.6265132731953195,0.9473633388508504,0.6156877202335416,0.6276294349200446,909317.1577472481,,41.77406983633517,,False,False,False
17,2024-12-22 21:30:00,0.6276294349200446,0.6320263774902685,0.621555827217312,0.6246916256805901,154406.4933554011,,39.84209438719334,,False,False,False
18,2024-12-22 21:45:00,0.6246916256805901,0.6301742379749223,0.6111096428247423,0.6217652485228842,279974.0230249029,,37.958880700478616,,False,False,False
19,2024-12-22 22:00:00,0.6217652485228842,0.6268749087279277,0.6087416364889384,0.6149610349817468,125548.40740788782,0.6314544703277217,33.941683582707164,,False,False,False
20,2024-12-22 22:15:00,0.6149610349817468,0.6196166578361594,0.6084114268029159,0.6176263723288554,120153.60436063701,0.6303160420095133,36.764792450007896,,False,False,False
21,2024-12-22 22:30:00,0.6176263723288554,0.6357121317747699,0.6118252592101966,0.62259918845342,106878.621991551,0.6289456678056543,41.76532947825922,,False,False,False
